# E_MeV_per_n    Probability
3.377314e+00 8.274630e-06
3.606973e+00 1.462615e-05
3.852248e+00 1.326774e-05
4.692762e+00 4.952647e-06
5.011872e+00 7.517889e-06
5.352682e+00 5.997873e-06
9.060306e+00 3.153853e-05
9.676411e+00 3.741094e-05
1.033441e+01 3.110457e-05
1.103716e+01 2.192911e-05
1.178769e+01 2.342014e-05
1.258925e+01 5.793922e-05
1.344533e+01 6.195749e-05
1.435962e+01 8.318211e-05
1.533608e+01 1.033443e-04
1.637894e+01 1.030543e-04
1.749271e+01 4.047952e-05
1.868222e+01 4.323215e-05
1.995262e+01 5.604050e-05
2.130941e+01 6.538570e-05
2.275846e+01 6.872527e-05
2.430604e+01 6.877615e-05
2.595887e+01 7.345360e-05
2.772408e+01 1.881396e-04
2.960933e+01 2.390051e-04
3.162278e+01 2.312049e-04
3.377314e+01 1.885754e-04
3.606973e+01 2.013991e-04
3.852248e+01 1.284083e-04
4.114203e+01 1.211986e-04
4.393971e+01 2.460320e-04
4.692762e+01 4.441839e-04
5.011872e+01 4.743910e-04
5.352682e+01 4.815158e-04
5.716667e+01 5.128724e-04
6.105402e+01 6.928929e-04
6.520572e+01 8.903456e-04
6.963974e+01 9.755102e-04
7.437527e+01 1.529274e-03
7.943282e+01 1.633266e-03
8.483429e+01 1.541958e-03
9.060306e+01 1.507268e-03
9.676411e+01 1.787858e-03
1.033441e+02 2.952784e-03
1.103716e+02 3.153617e-03
1.178769e+02 2.904329e-03
1.258925e+02 2.896582e-03
1.344533e+02 3.189132e-03
1.435962e+02 3.701894e-03
1.533608e+02 3.953579e-03
1.637894e+02 4.121295e-03
1.749271e+02 4.375464e-03
1.868222e+02 4.742388e-03
1.995262e+02 5.197665e-03
2.130941e+02 5.551123e-03
2.275846e+02 7.286245e-03
2.430604e+02 7.936087e-03
2.595887e+02 8.376963e-03
2.772408e+02 8.822184e-03
2.960933e+02 9.422993e-03
3.162278e+02 1.080487e-02
3.377314e+02 1.153958e-02
3.606973e+02 1.320497e-02
3.852248e+02 1.484348e-02
4.114203e+02 1.575430e-02
4.393971e+02 1.592467e-02
4.692762e+02 1.700747e-02
5.011872e+02 1.702929e-02
5.352682e+02 1.756049e-02
5.716667e+02 1.931410e-02
6.105402e+02 2.291345e-02
6.520572e+02 2.447163e-02
6.963974e+02 2.093790e-02
7.437527e+02 2.059081e-02
7.943282e+02 2.211021e-02
8.483429e+02 2.389813e-02
9.060306e+02 2.552319e-02
9.676411e+02 2.527629e-02
1.033441e+03 2.664020e-02
1.103716e+03 2.621912e-02
1.178769e+03 2.457710e-02
1.258925e+03 2.624826e-02
1.344533e+03 2.434891e-02
1.435962e+03 2.581611e-02
1.533608e+03 2.524342e-02
1.637894e+03 2.458241e-02
1.749271e+03 2.598136e-02
1.868222e+03 2.272478e-02
1.995262e+03 2.427003e-02
2.130941e+03 2.148332e-02
2.275846e+03 1.992872e-02
2.430604e+03 2.019450e-02
2.595887e+03 1.535672e-02
2.772408e+03 1.640088e-02
2.960933e+03 1.414862e-02
3.162278e+03 1.364485e-02
3.377314e+03 1.342437e-02
3.606973e+03 1.084770e-02
3.852248e+03 1.158534e-02
4.114203e+03 1.107170e-02
4.393971e+03 1.149672e-02
4.692762e+03 1.053080e-02
5.011872e+03 7.952952e-03
5.352682e+03 8.493724e-03
5.716667e+03 6.921319e-03
6.105402e+03 7.156889e-03
6.520572e+03 6.421792e-03
6.963974e+03 5.342925e-03
7.437527e+03 5.699053e-03
7.943282e+03 4.500906e-03
8.483429e+03 4.806973e-03
9.060306e+03 4.049415e-03
9.676411e+03 3.425624e-03
1.033441e+04 3.591013e-03
1.103716e+04 3.240334e-03
1.178769e+04 3.460654e-03
1.258925e+04 2.903006e-03
1.344533e+04 2.669153e-03
1.435962e+04 2.539885e-03
1.533608e+04 1.469540e-03
1.637894e+04 1.569484e-03
1.749271e+04 1.082528e-03
1.868222e+04 9.576388e-04
1.995262e+04 9.290091e-04
2.130941e+04 7.721335e-04
2.275846e+04 8.246403e-04
2.430604e+04 1.233853e-04
