# E_MeV_per_n    Probability
8.483429e+00 2.926592e-07
9.060306e+00 1.081950e-06
9.676411e+00 1.155523e-06
1.033441e+01 3.601358e-05
1.103716e+01 4.570080e-05
1.178769e+01 3.691698e-05
1.258925e+01 1.959107e-05
1.344533e+01 2.092329e-05
1.435962e+01 2.163483e-05
1.533608e+01 2.305270e-05
1.637894e+01 2.124391e-05
1.749271e+01 1.895154e-05
1.868222e+01 2.508661e-05
1.995262e+01 1.732903e-04
2.130941e+01 1.850745e-04
2.275846e+01 2.479274e-04
2.430604e+01 3.019041e-04
2.595887e+01 2.855731e-04
2.772408e+01 5.750945e-05
2.960933e+01 6.142046e-05
3.162278e+01 1.964307e-04
3.377314e+01 2.723693e-04
3.606973e+01 2.584236e-04
3.852248e+01 1.660003e-04
4.114203e+01 1.772880e-04
4.393971e+01 2.262506e-04
4.692762e+01 2.521455e-04
5.011872e+01 2.928878e-04
5.352682e+01 3.614043e-04
5.716667e+01 3.859808e-04
6.105402e+01 6.714896e-04
6.520572e+01 7.522097e-04
6.963974e+01 7.207750e-04
7.437527e+01 6.586855e-04
7.943282e+01 7.034769e-04
8.483429e+01 1.822788e-03
9.060306e+01 1.964021e-03
9.676411e+01 1.681406e-03
1.033441e+02 1.421630e-03
1.103716e+02 1.562717e-03
1.178769e+02 2.163087e-03
1.258925e+02 2.310169e-03
1.344533e+02 3.112673e-03
1.435962e+02 3.707497e-03
1.533608e+02 3.755529e-03
1.637894e+02 3.083913e-03
1.749271e+02 3.293601e-03
1.868222e+02 3.744200e-03
1.995262e+02 4.083021e-03
2.130941e+02 5.022345e-03
2.275846e+02 7.073850e-03
2.430604e+02 7.554821e-03
2.595887e+02 7.657164e-03
2.772408e+02 8.094306e-03
2.960933e+02 8.840405e-03
3.162278e+02 9.763121e-03
3.377314e+02 1.042700e-02
3.606973e+02 1.337675e-02
3.852248e+02 1.444418e-02
4.114203e+02 1.435698e-02
4.393971e+02 1.416624e-02
4.692762e+02 1.514609e-02
5.011872e+02 1.662894e-02
5.352682e+02 1.775964e-02
5.716667e+02 1.741936e-02
6.105402e+02 1.747700e-02
6.520572e+02 1.886358e-02
6.963974e+02 2.143725e-02
7.437527e+02 2.289495e-02
7.943282e+02 2.188975e-02
8.483429e+02 2.217238e-02
9.060306e+02 2.340652e-02
9.676411e+02 2.408912e-02
1.033441e+03 2.572702e-02
1.103716e+03 2.428414e-02
1.178769e+03 2.504460e-02
1.258925e+03 2.484254e-02
1.344533e+03 2.266859e-02
1.435962e+03 2.421032e-02
1.533608e+03 2.237274e-02
1.637894e+03 2.343923e-02
1.749271e+03 2.321801e-02
1.868222e+03 2.238952e-02
1.995262e+03 2.391198e-02
2.130941e+03 2.039727e-02
2.275846e+03 2.172040e-02
2.430604e+03 2.022734e-02
2.595887e+03 1.897033e-02
2.772408e+03 1.970338e-02
2.960933e+03 1.511278e-02
3.162278e+03 1.614042e-02
3.377314e+03 1.362803e-02
3.606973e+03 1.244387e-02
3.852248e+03 1.305514e-02
4.114203e+03 1.289967e-02
4.393971e+03 1.377691e-02
4.692762e+03 1.244768e-02
5.011872e+03 1.246710e-02
5.352682e+03 1.167789e-02
5.716667e+03 8.312940e-03
6.105402e+03 8.878205e-03
6.520572e+03 7.656321e-03
6.963974e+03 7.815825e-03
7.437527e+03 7.027532e-03
7.943282e+03 5.367559e-03
8.483429e+03 5.732559e-03
9.060306e+03 5.332603e-03
9.676411e+03 5.642836e-03
1.033441e+04 4.603383e-03
1.103716e+04 3.384752e-03
1.178769e+04 3.592619e-03
1.258925e+04 3.284689e-03
1.344533e+04 3.508051e-03
1.435962e+04 3.266807e-03
1.533608e+04 3.144605e-03
1.637894e+04 3.132476e-03
1.749271e+04 1.914985e-03
1.868222e+04 2.045205e-03
1.995262e+04 1.609505e-03
2.130941e+04 1.452782e-03
2.275846e+04 1.168706e-03
