# E_MeV_per_n    Probability
1.258925e+00 9.130712e-07
1.344533e+00 3.594169e-06
1.435962e+00 3.838614e-06
1.533608e+00 7.380283e-07
2.130941e+00 6.303704e-06
2.275846e+00 7.334331e-06
2.430604e+00 8.086249e-06
2.595887e+00 8.936604e-06
2.772408e+00 9.470773e-06
2.960933e+00 5.369142e-06
3.162278e+00 5.734231e-06
3.377314e+00 2.608953e-06
3.852248e+00 4.984270e-07
4.114203e+00 4.454577e-06
4.393971e+00 4.757512e-06
4.692762e+00 1.276608e-05
5.011872e+00 1.761206e-05
5.352682e+00 1.605712e-05
5.716667e+00 6.850425e-06
6.105402e+00 7.316242e-06
6.520572e+00 1.333122e-05
6.963974e+00 1.597343e-05
7.437527e+00 1.723975e-05
7.943282e+00 1.881361e-05
8.483429e+00 2.009295e-05
9.060306e+00 2.251725e-05
9.676411e+00 2.421620e-05
1.033441e+01 2.213180e-05
1.103716e+01 1.824936e-05
1.178769e+01 1.949019e-05
1.258925e+01 7.056173e-05
1.344533e+01 7.709694e-05
1.435962e+01 7.526183e-05
1.533608e+01 7.355786e-05
1.637894e+01 7.810946e-05
1.749271e+01 7.699564e-05
1.868222e+01 8.223139e-05
1.995262e+01 1.107140e-04
2.130941e+01 1.328752e-04
2.275846e+01 1.509643e-04
2.430604e+01 2.075652e-04
2.595887e+01 2.216816e-04
2.772408e+01 2.117324e-04
2.960933e+01 2.159851e-04
3.162278e+01 2.447493e-04
3.377314e+01 3.010598e-04
3.606973e+01 3.215327e-04
3.852248e+01 3.813576e-04
4.114203e+01 4.159856e-04
4.393971e+01 4.773204e-04
4.692762e+01 5.682499e-04
5.011872e+01 6.068942e-04
5.352682e+01 7.455548e-04
5.716667e+01 8.051395e-04
6.105402e+01 8.417698e-04
6.520572e+01 8.778174e-04
6.963974e+01 9.428181e-04
7.437527e+01 1.286798e-03
7.943282e+01 1.374302e-03
8.483429e+01 1.532980e-03
9.060306e+01 1.688193e-03
9.676411e+01 1.817887e-03
1.033441e+02 2.054843e-03
1.103716e+02 2.194602e-03
1.178769e+02 2.489864e-03
1.258925e+02 2.733583e-03
1.344533e+02 2.999518e-03
1.435962e+02 3.496989e-03
1.533608e+02 3.734743e-03
1.637894e+02 4.319219e-03
1.749271e+02 4.714848e-03
1.868222e+02 5.205285e-03
1.995262e+02 5.931747e-03
2.130941e+02 6.335124e-03
2.275846e+02 7.113125e-03
2.430604e+02 7.650164e-03
2.595887e+02 8.321303e-03
2.772408e+02 9.101846e-03
2.960933e+02 9.720830e-03
3.162278e+02 1.079432e-02
3.377314e+02 1.154115e-02
3.606973e+02 1.214733e-02
3.852248e+02 1.280359e-02
4.114203e+02 1.364892e-02
4.393971e+02 1.423578e-02
4.692762e+02 1.520374e-02
5.011872e+02 1.642144e-02
5.352682e+02 1.765377e-02
5.716667e+02 1.858625e-02
6.105402e+02 1.851164e-02
6.520572e+02 1.977048e-02
6.963974e+02 1.998511e-02
7.437527e+02 2.089379e-02
7.943282e+02 2.173070e-02
8.483429e+02 2.159185e-02
9.060306e+02 2.306009e-02
9.676411e+02 2.280311e-02
1.033441e+03 2.394522e-02
1.103716e+03 2.398917e-02
1.178769e+03 2.285770e-02
1.258925e+03 2.441194e-02
1.344533e+03 2.240659e-02
1.435962e+03 2.361168e-02
1.533608e+03 2.313564e-02
1.637894e+03 2.230802e-02
1.749271e+03 2.372250e-02
1.868222e+03 2.078283e-02
1.995262e+03 2.219603e-02
2.130941e+03 2.111424e-02
2.275846e+03 2.055357e-02
2.430604e+03 2.129188e-02
2.595887e+03 1.788436e-02
2.772408e+03 1.910039e-02
2.960933e+03 1.612929e-02
3.162278e+03 1.508426e-02
3.377314e+03 1.507876e-02
3.606973e+03 1.239912e-02
3.852248e+03 1.324225e-02
4.114203e+03 1.160353e-02
4.393971e+03 1.162463e-02
4.692762e+03 1.135107e-02
5.011872e+03 9.826110e-03
5.352682e+03 1.049425e-02
5.716667e+03 8.462582e-03
6.105402e+03 8.628775e-03
6.520572e+03 7.968194e-03
6.963974e+03 6.759447e-03
7.437527e+03 7.219080e-03
7.943282e+03 5.712859e-03
8.483429e+03 6.046849e-03
9.060306e+03 5.283671e-03
9.676411e+03 4.542489e-03
1.033441e+04 4.743150e-03
1.103716e+04 3.678826e-03
1.178769e+04 3.928961e-03
1.258925e+04 3.400117e-03
1.344533e+04 3.137343e-03
1.435962e+04 3.130204e-03
1.533608e+04 2.268332e-03
1.637894e+04 2.422602e-03
1.749271e+04 1.981492e-03
1.868222e+04 1.878935e-03
1.995262e+04 1.824982e-03
2.130941e+04 1.454733e-03
2.275846e+04 1.553658e-03
2.430604e+04 1.133398e-03
2.595887e+04 1.095596e-03
2.772408e+04 1.036180e-03
2.960933e+04 8.766404e-04
3.162278e+04 9.362500e-04
3.377314e+04 7.312260e-04
3.606973e+04 7.587116e-04
3.852248e+04 4.179408e-04
