# E_MeV_per_n    Probability
7.437527e+00 5.404964e-07
7.943282e+00 6.086010e-07
8.483429e+00 3.215839e-07
2.275846e+01 2.020369e-06
2.430604e+01 2.685997e-06
2.595887e+01 2.177010e-06
2.772408e+01 9.871727e-07
2.960933e+01 1.054307e-06
3.162278e+01 3.726379e-05
3.377314e+01 4.401981e-05
3.606973e+01 2.554069e-05
4.393971e+01 3.042611e-06
4.692762e+01 3.253384e-06
5.011872e+01 5.858632e-06
5.352682e+01 8.281398e-06
5.716667e+01 1.415824e-05
6.105402e+01 6.504403e-05
6.520572e+01 6.946719e-05
6.963974e+01 3.111257e-05
7.437527e+01 9.182312e-06
7.943282e+01 2.562448e-05
8.483429e+01 9.298396e-05
9.060306e+01 9.930683e-05
9.676411e+01 1.210740e-04
1.033441e+02 1.344881e-04
1.103716e+02 2.969078e-04
1.178769e+02 6.870578e-04
1.258925e+02 7.337752e-04
1.344533e+02 3.962592e-04
1.435962e+02 3.525523e-04
1.533608e+02 1.100527e-03
1.637894e+02 2.297038e-03
1.749271e+02 2.453223e-03
1.868222e+02 4.737075e-04
1.995262e+02 3.900033e-04
2.130941e+02 1.186022e-03
2.275846e+02 2.060328e-03
2.430604e+02 2.129053e-03
2.595887e+02 8.919189e-04
2.772408e+02 9.525637e-04
2.960933e+02 1.141626e-03
3.162278e+02 1.304575e-03
3.377314e+02 1.634434e-03
3.606973e+02 3.146757e-03
3.852248e+02 3.360736e-03
4.114203e+02 5.515311e-03
4.393971e+02 6.738534e-03
4.692762e+02 7.218149e-03
5.011872e+02 7.774978e-03
5.352682e+02 8.303649e-03
5.716667e+02 1.122066e-02
6.105402e+02 1.258548e-02
6.520572e+02 1.372204e-02
6.963974e+02 1.518989e-02
7.437527e+02 1.622278e-02
7.943282e+02 1.789162e-02
8.483429e+02 1.917186e-02
9.060306e+02 2.093987e-02
9.676411e+02 2.294544e-02
1.033441e+03 2.450676e-02
1.103716e+03 2.671844e-02
1.178769e+03 2.853511e-02
1.258925e+03 2.688776e-02
1.344533e+03 2.571218e-02
1.435962e+03 2.726868e-02
1.533608e+03 2.738452e-02
1.637894e+03 2.924695e-02
1.749271e+03 2.877748e-02
1.868222e+03 2.938311e-02
1.995262e+03 3.051341e-02
2.130941e+03 2.906605e-02
2.275846e+03 3.104260e-02
2.430604e+03 2.724734e-02
2.595887e+03 2.709971e-02
2.772408e+03 2.604919e-02
2.960933e+03 2.095157e-02
3.162278e+03 2.237623e-02
3.377314e+03 2.081861e-02
3.606973e+03 2.168802e-02
3.852248e+03 2.040393e-02
4.114203e+03 1.757867e-02
4.393971e+03 1.877412e-02
4.692762e+03 1.650538e-02
5.011872e+03 1.745042e-02
5.352682e+03 1.608543e-02
5.716667e+03 1.458404e-02
6.105402e+03 1.525922e-02
6.520572e+03 1.058304e-02
6.963974e+03 1.130269e-02
7.437527e+03 1.068062e-02
7.943282e+03 1.046600e-02
8.483429e+03 1.066476e-02
9.060306e+03 8.488727e-03
9.676411e+03 9.065969e-03
1.033441e+04 8.053128e-03
1.103716e+04 7.895249e-03
1.178769e+04 7.597993e-03
1.258925e+04 5.594109e-03
1.344533e+04 5.974515e-03
1.435962e+04 4.718673e-03
1.533608e+04 4.623495e-03
1.637894e+04 3.146686e-03
