# E_MeV_per_n    Probability
3.162278e+00 1.123776e-05
3.377314e+00 2.933144e-05
3.606973e+00 3.132605e-05
3.852248e+00 1.216977e-05
4.114203e+00 1.187455e-05
4.393971e+00 2.926534e-05
4.692762e+00 4.828306e-05
5.011872e+00 4.912810e-05
5.352682e+00 6.315271e-06
5.716667e+00 6.744727e-06
6.105402e+00 6.291030e-05
6.520572e+00 1.052557e-04
6.963974e+00 1.132134e-04
7.437527e+00 1.255216e-04
7.943282e+00 1.340572e-04
8.483429e+00 7.719465e-05
9.060306e+00 5.354289e-05
9.676411e+00 4.238955e-05
1.178769e+01 5.766401e-06
1.258925e+01 7.623548e-06
1.344533e+01 1.461451e-05
1.435962e+01 2.787878e-05
1.533608e+01 2.977421e-05
1.637894e+01 3.422141e-05
1.749271e+01 3.681713e-05
1.868222e+01 3.360678e-05
1.995262e+01 2.876644e-05
2.130941e+01 3.161609e-05
2.275846e+01 3.089431e-04
2.430604e+01 3.299490e-04
2.595887e+01 2.800699e-04
2.772408e+01 2.388295e-04
2.960933e+01 2.475857e-04
3.162278e+01 1.975443e-04
3.377314e+01 2.109770e-04
3.606973e+01 3.467806e-04
3.852248e+01 4.368037e-04
4.114203e+01 4.417021e-04
4.393971e+01 3.717356e-04
4.692762e+01 3.970117e-04
5.011872e+01 5.480633e-04
5.352682e+01 6.271036e-04
5.716667e+01 6.806188e-04
6.105402e+01 7.525746e-04
6.520572e+01 8.037516e-04
6.963974e+01 9.548271e-04
7.437527e+01 1.036709e-03
7.943282e+01 1.072039e-03
8.483429e+01 1.091485e-03
9.060306e+01 1.165705e-03
9.676411e+01 1.556388e-03
1.033441e+02 1.677405e-03
1.103716e+02 2.709452e-03
1.178769e+02 3.823222e-03
1.258925e+02 4.065175e-03
1.344533e+02 4.023313e-03
1.435962e+02 4.296945e-03
1.533608e+02 4.399998e-03
1.637894e+02 4.571895e-03
1.749271e+02 4.986561e-03
1.868222e+02 5.907848e-03
1.995262e+02 6.309574e-03
2.130941e+02 7.740574e-03
2.275846e+02 8.698566e-03
2.430604e+02 9.095583e-03
2.595887e+02 9.130029e-03
2.772408e+02 9.750814e-03
2.960933e+02 9.868840e-03
3.162278e+02 1.040444e-02
3.377314e+02 1.144772e-02
3.606973e+02 1.285316e-02
3.852248e+02 1.372717e-02
4.114203e+02 1.487682e-02
4.393971e+02 1.591157e-02
4.692762e+02 1.677224e-02
5.011872e+02 1.764079e-02
5.352682e+02 1.883659e-02
5.716667e+02 1.955918e-02
6.105402e+02 2.088917e-02
6.520572e+02 2.169450e-02
6.963974e+02 2.266409e-02
7.437527e+02 2.400377e-02
7.943282e+02 2.390149e-02
8.483429e+02 2.552681e-02
9.060306e+02 2.452291e-02
9.676411e+02 2.471467e-02
1.033441e+03 2.555650e-02
1.103716e+03 2.398467e-02
1.178769e+03 2.561547e-02
1.258925e+03 2.373220e-02
1.344533e+03 2.414810e-02
1.435962e+03 2.445599e-02
1.533608e+03 2.301810e-02
1.637894e+03 2.458357e-02
1.749271e+03 2.359535e-02
1.868222e+03 2.474514e-02
1.995262e+03 2.281104e-02
2.130941e+03 1.894358e-02
2.275846e+03 2.023179e-02
2.430604e+03 1.726871e-02
2.595887e+03 1.824851e-02
2.772408e+03 1.612475e-02
2.960933e+03 1.386135e-02
3.162278e+03 1.459415e-02
3.377314e+03 1.211269e-02
3.606973e+03 1.293639e-02
3.852248e+03 1.170792e-02
4.114203e+03 1.110480e-02
4.393971e+03 1.122354e-02
4.692762e+03 8.509411e-03
5.011872e+03 9.088099e-03
5.352682e+03 6.677763e-03
5.716667e+03 5.849093e-03
6.105402e+03 6.069906e-03
6.520572e+03 5.960720e-03
6.963974e+03 6.366054e-03
7.437527e+03 5.392979e-03
7.943282e+03 5.418055e-03
8.483429e+03 4.750884e-03
9.060306e+03 3.169393e-03
9.676411e+03 3.384915e-03
1.033441e+04 3.172811e-03
1.103716e+04 3.343388e-03
1.178769e+04 3.322911e-03
1.258925e+04 3.248378e-03
1.344533e+04 3.446430e-03
1.435962e+04 1.412958e-03
1.533608e+04 1.509023e-03
1.637894e+04 1.507394e-03
1.749271e+04 1.525397e-03
1.868222e+04 1.552445e-03
1.995262e+04 1.021001e-03
2.130941e+04 1.090432e-03
2.275846e+04 8.739737e-04
2.430604e+04 7.792601e-04
2.595887e+04 6.520676e-04
