# E_MeV_per_n    Probability
1.344533e+00 1.476402e-05
1.435962e+00 2.118213e-05
1.533608e+00 1.820092e-05
1.637894e+00 8.155890e-06
1.749271e+00 8.710443e-06
1.868222e+00 1.461897e-06
2.595887e+00 2.697512e-06
2.772408e+00 3.062699e-06
2.960933e+00 1.644741e-06
3.377314e+00 2.382254e-07
3.606973e+00 6.300713e-06
3.852248e+00 6.729161e-06
4.114203e+00 2.894485e-06
4.692762e+00 5.174799e-06
5.011872e+00 3.852579e-05
5.352682e+00 4.114541e-05
5.716667e+00 1.965698e-05
6.105402e+00 9.699770e-06
6.520572e+00 1.241875e-05
6.963974e+00 2.000993e-05
7.437527e+00 2.137058e-05
7.943282e+00 8.963556e-06
8.483429e+00 5.765790e-06
9.060306e+00 9.244379e-06
9.676411e+00 1.606057e-05
1.033441e+01 1.715258e-05
1.103716e+01 1.803651e-05
1.178769e+01 1.922688e-05
1.258925e+01 4.290930e-05
1.344533e+01 7.519577e-05
1.435962e+01 8.030997e-05
1.533608e+01 3.859219e-05
1.637894e+01 4.075878e-05
1.749271e+01 4.845550e-05
1.868222e+01 5.607134e-05
1.995262e+01 6.049537e-05
2.130941e+01 7.091725e-05
2.275846e+01 7.573978e-05
2.430604e+01 1.845848e-04
2.595887e+01 2.570985e-04
2.772408e+01 2.585695e-04
2.960933e+01 2.062405e-04
3.162278e+01 2.202644e-04
3.377314e+01 3.948115e-04
3.606973e+01 4.791246e-04
3.852248e+01 4.842053e-04
4.114203e+01 4.481283e-04
4.393971e+01 4.786035e-04
4.692762e+01 5.123973e-04
5.011872e+01 5.474861e-04
5.352682e+01 5.724261e-04
5.716667e+01 5.916641e-04
6.105402e+01 6.318962e-04
6.520572e+01 1.010461e-03
6.963974e+01 1.100423e-03
7.437527e+01 1.321468e-03
7.943282e+01 1.567081e-03
8.483429e+01 1.657998e-03
9.060306e+01 1.407342e-03
9.676411e+01 1.503042e-03
1.033441e+02 1.912813e-03
1.103716e+02 2.261268e-03
1.178769e+02 2.419411e-03
1.258925e+02 2.611138e-03
1.344533e+02 2.788698e-03
1.435962e+02 3.339272e-03
1.533608e+02 3.731423e-03
1.637894e+02 4.108097e-03
1.749271e+02 4.782471e-03
1.868222e+02 5.107682e-03
1.995262e+02 6.084302e-03
2.130941e+02 6.667309e-03
2.275846e+02 7.097262e-03
2.430604e+02 7.533560e-03
2.595887e+02 8.045915e-03
2.772408e+02 8.898307e-03
2.960933e+02 9.540927e-03
3.162278e+02 1.024554e-02
3.377314e+02 1.101450e-02
3.606973e+02 1.176351e-02
3.852248e+02 1.243375e-02
4.114203e+02 1.327843e-02
4.393971e+02 1.491933e-02
4.692762e+02 1.657211e-02
5.011872e+02 1.763319e-02
5.352682e+02 1.817949e-02
5.716667e+02 1.941575e-02
6.105402e+02 1.877345e-02
6.520572e+02 1.893235e-02
6.963974e+02 1.984974e-02
7.437527e+02 1.961937e-02
7.943282e+02 2.095351e-02
8.483429e+02 2.084449e-02
9.060306e+02 2.171950e-02
9.676411e+02 2.280655e-02
1.033441e+03 2.339523e-02
1.103716e+03 2.498645e-02
1.178769e+03 2.345006e-02
1.258925e+03 2.443317e-02
1.344533e+03 2.473521e-02
1.435962e+03 2.427064e-02
1.533608e+03 2.592076e-02
1.637894e+03 2.104325e-02
1.749271e+03 2.208037e-02
1.868222e+03 2.207332e-02
1.995262e+03 2.198958e-02
2.130941e+03 2.323795e-02
2.275846e+03 1.953358e-02
2.430604e+03 2.086173e-02
2.595887e+03 1.828496e-02
2.772408e+03 1.673233e-02
2.960933e+03 1.713305e-02
3.162278e+03 1.385652e-02
3.377314e+03 1.479875e-02
3.606973e+03 1.360036e-02
3.852248e+03 1.353292e-02
4.114203e+03 1.343891e-02
4.393971e+03 1.115337e-02
4.692762e+03 1.191174e-02
5.011872e+03 1.021107e-02
5.352682e+03 1.024436e-02
5.716667e+03 9.697927e-03
6.105402e+03 7.941090e-03
6.520572e+03 8.481104e-03
6.963974e+03 6.740810e-03
7.437527e+03 6.925163e-03
7.943282e+03 6.231256e-03
8.483429e+03 5.168583e-03
9.060306e+03 5.520044e-03
9.676411e+03 4.773576e-03
1.033441e+04 5.095416e-03
1.103716e+04 4.392624e-03
1.178769e+04 3.796209e-03
1.258925e+04 3.877494e-03
1.344533e+04 2.458699e-03
1.435962e+04 2.625920e-03
1.533608e+04 2.485318e-03
1.637894e+04 2.475333e-03
1.749271e+04 2.428663e-03
1.868222e+04 1.695764e-03
1.995262e+04 1.811073e-03
2.130941e+04 1.230485e-03
2.275846e+04 1.069836e-03
2.430604e+04 1.100553e-03
2.595887e+04 1.073425e-03
2.772408e+04 1.146411e-03
2.960933e+04 1.799189e-04
