# E_MeV_per_n    Probability
4.393971e+00 3.316863e-05
4.692762e+00 8.620115e-05
5.011872e+00 9.206331e-05
5.352682e+00 4.459730e-06
9.676411e+00 2.071282e-07
1.033441e+01 1.398305e-06
1.103716e+01 1.493410e-06
1.178769e+01 2.127976e-05
1.258925e+01 3.127695e-05
1.344533e+01 2.470204e-05
1.637894e+01 9.808905e-06
1.749271e+01 1.294039e-05
1.868222e+01 1.987607e-05
1.995262e+01 3.261968e-05
2.130941e+01 3.483792e-05
2.275846e+01 8.167206e-05
2.430604e+01 9.206169e-05
2.595887e+01 2.185684e-04
2.772408e+01 3.823233e-04
2.960933e+01 4.064082e-04
3.162278e+01 4.793167e-05
3.377314e+01 5.119095e-05
3.606973e+01 5.650827e-05
3.852248e+01 6.187060e-05
4.114203e+01 7.721111e-05
4.393971e+01 1.800795e-04
4.692762e+01 1.923240e-04
5.011872e+01 3.806577e-04
5.352682e+01 5.016680e-04
5.716667e+01 5.391187e-04
6.105402e+01 5.890835e-04
6.520572e+01 6.291427e-04
6.963974e+01 4.032779e-04
7.437527e+01 3.410891e-04
7.943282e+01 4.809549e-04
8.483429e+01 7.869461e-04
9.060306e+01 8.404580e-04
9.676411e+01 8.001601e-04
1.033441e+02 8.376702e-04
1.103716e+02 1.332774e-03
1.178769e+02 2.084499e-03
1.258925e+02 2.226238e-03
1.344533e+02 2.623649e-03
1.435962e+02 2.813603e-03
1.533608e+02 3.067179e-03
1.637894e+02 3.338411e-03
1.749271e+02 3.601898e-03
1.868222e+02 4.470703e-03
1.995262e+02 4.774704e-03
2.130941e+02 5.891349e-03
2.275846e+02 6.821420e-03
2.430604e+02 7.484494e-03
2.595887e+02 9.096395e-03
2.772408e+02 9.714892e-03
2.960933e+02 1.009700e-02
3.162278e+02 1.066459e-02
3.377314e+02 1.142816e-02
3.606973e+02 1.231963e-02
3.852248e+02 1.315736e-02
4.114203e+02 1.569638e-02
4.393971e+02 1.716789e-02
4.692762e+02 1.748165e-02
5.011872e+02 1.708893e-02
5.352682e+02 1.825091e-02
5.716667e+02 1.850845e-02
6.105402e+02 1.966431e-02
6.520572e+02 2.095816e-02
6.963974e+02 2.233036e-02
7.437527e+02 2.381472e-02
7.943282e+02 2.136434e-02
8.483429e+02 2.281714e-02
9.060306e+02 2.363049e-02
9.676411e+02 2.463495e-02
1.033441e+03 2.581398e-02
1.103716e+03 2.337591e-02
1.178769e+03 2.496531e-02
1.258925e+03 2.621577e-02
1.344533e+03 2.775950e-02
1.435962e+03 2.815375e-02
1.533608e+03 2.423475e-02
1.637894e+03 2.588297e-02
1.749271e+03 2.368734e-02
1.868222e+03 2.400344e-02
1.995262e+03 2.376300e-02
2.130941e+03 2.106354e-02
2.275846e+03 2.249591e-02
2.430604e+03 1.887534e-02
2.595887e+03 1.929130e-02
2.772408e+03 1.811773e-02
2.960933e+03 1.565335e-02
3.162278e+03 1.671774e-02
3.377314e+03 1.360691e-02
3.606973e+03 1.435002e-02
3.852248e+03 1.384377e-02
4.114203e+03 1.331549e-02
4.393971e+03 1.382899e-02
4.692762e+03 8.476629e-03
5.011872e+03 9.053088e-03
5.352682e+03 8.316593e-03
5.716667e+03 7.991338e-03
6.105402e+03 8.059991e-03
6.520572e+03 6.048109e-03
6.963974e+03 6.459385e-03
7.437527e+03 5.314476e-03
7.943282e+03 5.010536e-03
8.483429e+03 5.101237e-03
9.060306e+03 4.717179e-03
9.676411e+03 5.037952e-03
1.033441e+04 3.394575e-03
1.103716e+04 3.148352e-03
1.178769e+04 2.768532e-03
1.258925e+04 1.872873e-03
1.344533e+04 2.000231e-03
1.435962e+04 1.383045e-03
1.533608e+04 1.401708e-03
1.637894e+04 1.645916e-03
1.749271e+04 1.937078e-03
1.868222e+04 2.043033e-03
