# E_MeV_per_n    Probability
1.033441e+00 5.475810e-04
1.103716e+00 2.850914e-04
1.178769e+00 5.590777e-07
1.258925e+00 2.830001e-06
1.344533e+00 4.273152e-05
1.435962e+00 4.563777e-05
1.533608e+00 1.886527e-05
1.749271e+00 3.804659e-06
1.868222e+00 2.545584e-05
1.995262e+00 2.718680e-05
2.130941e+00 1.496948e-05
2.275846e+00 9.918468e-06
2.430604e+00 1.141852e-05
2.595887e+00 1.468005e-05
2.772408e+00 1.567821e-05
2.960933e+00 2.529381e-05
3.162278e+00 2.914282e-05
3.377314e+00 2.600202e-05
3.606973e+00 1.819228e-05
3.852248e+00 1.942935e-05
4.114203e+00 1.198761e-05
4.393971e+00 1.186500e-05
4.692762e+00 3.135933e-05
5.011872e+00 5.650205e-05
5.352682e+00 6.012944e-05
5.716667e+00 3.029970e-05
6.105402e+00 3.236002e-05
6.520572e+00 4.432376e-05
6.963974e+00 5.537305e-05
7.437527e+00 8.317219e-05
7.943282e+00 2.964877e-04
8.483429e+00 3.166492e-04
9.060306e+00 1.476334e-04
9.676411e+00 5.487953e-05
1.033441e+01 6.270983e-05
1.103716e+01 8.318555e-05
1.178769e+01 8.884159e-05
1.258925e+01 7.470151e-05
1.344533e+01 7.310054e-05
1.435962e+01 7.908524e-05
1.533608e+01 8.681938e-05
1.637894e+01 9.272400e-05
1.749271e+01 2.045950e-04
1.868222e+01 2.366032e-04
1.995262e+01 2.398024e-04
2.130941e+01 2.367721e-04
2.275846e+01 2.528732e-04
2.430604e+01 3.776101e-04
2.595887e+01 4.081558e-04
2.772408e+01 4.116787e-04
2.960933e+01 4.154473e-04
3.162278e+01 4.482485e-04
3.377314e+01 5.545747e-04
3.606973e+01 5.922871e-04
3.852248e+01 6.399293e-04
4.114203e+01 6.883396e-04
4.393971e+01 7.671431e-04
4.692762e+01 9.945241e-04
5.011872e+01 1.062157e-03
5.352682e+01 1.224874e-03
5.716667e+01 1.346563e-03
6.105402e+01 1.409994e-03
6.520572e+01 1.422733e-03
6.963974e+01 1.519480e-03
7.437527e+01 1.999585e-03
7.943282e+01 2.227315e-03
8.483429e+01 2.421536e-03
9.060306e+01 2.664951e-03
9.676411e+01 2.846170e-03
1.033441e+02 3.545567e-03
1.103716e+02 3.838650e-03
1.178769e+02 4.300483e-03
1.258925e+02 4.836732e-03
1.344533e+02 5.173589e-03
1.435962e+02 6.341472e-03
1.533608e+02 6.772618e-03
1.637894e+02 7.274291e-03
1.749271e+02 7.802222e-03
1.868222e+02 8.401852e-03
1.995262e+02 9.548901e-03
2.130941e+02 1.019826e-02
2.275846e+02 1.096807e-02
2.430604e+02 1.175435e-02
2.595887e+02 1.255123e-02
2.772408e+02 1.339485e-02
2.960933e+02 1.430578e-02
3.162278e+02 1.555618e-02
3.377314e+02 1.670417e-02
3.606973e+02 1.766361e-02
3.852248e+02 1.846070e-02
4.114203e+02 1.971599e-02
4.393971e+02 1.969832e-02
4.692762e+02 2.081146e-02
5.011872e+02 2.148426e-02
5.352682e+02 2.184708e-02
5.716667e+02 2.333275e-02
6.105402e+02 2.212460e-02
6.520572e+02 2.351363e-02
6.963974e+02 2.403569e-02
7.437527e+02 2.460814e-02
7.943282e+02 2.601008e-02
8.483429e+02 2.352587e-02
9.060306e+02 2.512562e-02
9.676411e+02 2.450045e-02
1.033441e+03 2.463773e-02
1.103716e+03 2.553984e-02
1.178769e+03 2.314741e-02
1.258925e+03 2.472135e-02
1.344533e+03 2.233195e-02
1.435962e+03 2.215269e-02
1.533608e+03 2.251850e-02
1.637894e+03 2.074014e-02
1.749271e+03 2.215035e-02
1.868222e+03 1.935795e-02
1.995262e+03 1.965092e-02
2.130941e+03 1.866665e-02
2.275846e+03 1.572606e-02
2.430604e+03 1.679532e-02
2.595887e+03 1.272510e-02
2.772408e+03 1.307775e-02
2.960933e+03 1.146031e-02
3.162278e+03 9.238235e-03
3.377314e+03 9.818176e-03
3.606973e+03 6.828235e-03
3.852248e+03 7.292554e-03
4.114203e+03 6.423234e-03
4.393971e+03 5.767746e-03
4.692762e+03 5.914811e-03
5.011872e+03 4.344143e-03
5.352682e+03 4.639529e-03
5.716667e+03 4.256750e-03
6.105402e+03 4.181012e-03
6.520572e+03 4.092921e-03
6.963974e+03 2.958772e-03
7.437527e+03 3.159964e-03
7.943282e+03 2.435115e-03
8.483429e+03 2.301279e-03
9.060306e+03 2.204614e-03
9.676411e+03 1.784245e-03
1.033441e+04 1.905562e-03
1.103716e+04 1.457074e-03
1.178769e+04 1.462652e-03
1.258925e+04 1.316742e-03
1.344533e+04 1.048601e-03
1.435962e+04 1.119919e-03
1.533608e+04 7.804592e-04
1.637894e+04 8.179711e-04
1.749271e+04 7.612732e-04
1.868222e+04 7.038125e-04
1.995262e+04 7.291225e-04
2.130941e+04 4.454647e-04
2.275846e+04 4.757573e-04
2.430604e+04 4.062862e-04
2.595887e+04 3.681981e-04
2.772408e+04 3.676830e-04
2.960933e+04 2.597358e-04
3.162278e+04 2.773973e-04
3.377314e+04 2.348700e-04
3.606973e+04 2.256652e-04
3.852248e+04 2.010311e-04
4.114203e+04 1.007200e-04
4.393971e+04 1.075695e-04
4.692762e+04 1.123427e-04
5.011872e+04 1.193915e-04
5.352682e+04 1.203774e-04
5.716667e+04 1.158174e-04
6.105402e+04 1.236927e-04
6.520572e+04 5.385392e-05
6.963974e+04 5.015733e-05
7.437527e+04 4.945606e-05
7.943282e+04 4.796434e-05
8.483429e+04 5.123279e-05
9.060306e+04 5.512572e-05
9.676411e+04 5.887433e-05
1.033441e+05 2.671244e-05
