# E_MeV_per_n    Probability
1.033441e+00 3.588301e-06
1.103716e+00 3.522708e-06
1.178769e+00 3.268347e-06
1.258925e+00 3.490583e-06
1.344533e+00 2.046543e-07
1.533608e+00 3.053803e-06
1.637894e+00 6.500122e-06
1.749271e+00 6.836414e-06
1.868222e+00 4.911424e-06
1.995262e+00 5.245394e-06
2.130941e+00 4.097811e-06
2.275846e+00 3.313425e-06
2.430604e+00 3.508079e-06
2.595887e+00 3.558521e-06
2.772408e+00 3.800478e-06
2.960933e+00 3.356559e-06
3.162278e+00 3.265121e-06
3.377314e+00 4.213848e-06
3.606973e+00 6.822409e-06
3.852248e+00 7.286332e-06
4.114203e+00 1.916007e-05
4.393971e+00 2.350275e-05
4.692762e+00 1.930818e-05
5.011872e+00 9.242675e-06
5.352682e+00 9.871144e-06
5.716667e+00 1.928847e-05
6.105402e+00 2.166105e-05
6.520572e+00 2.291952e-05
6.963974e+00 2.420165e-05
7.437527e+00 2.584732e-05
7.943282e+00 3.043586e-05
8.483429e+00 3.251941e-05
9.060306e+00 3.965443e-05
9.676411e+00 4.659128e-05
1.033441e+01 4.976655e-05
1.103716e+01 5.322360e-05
1.178769e+01 5.684244e-05
1.258925e+01 6.100266e-05
1.344533e+01 6.531817e-05
1.435962e+01 7.099233e-05
1.533608e+01 8.104233e-05
1.637894e+01 8.655405e-05
1.749271e+01 9.741094e-05
1.868222e+01 1.057829e-04
1.995262e+01 1.103519e-04
2.130941e+01 1.114157e-04
2.275846e+01 1.189923e-04
2.430604e+01 2.142339e-04
2.595887e+01 2.451350e-04
2.772408e+01 2.646942e-04
2.960933e+01 2.872401e-04
3.162278e+01 3.067718e-04
3.377314e+01 3.652213e-04
3.606973e+01 3.922380e-04
3.852248e+01 4.805763e-04
4.114203e+01 5.777490e-04
4.393971e+01 6.148797e-04
4.692762e+01 6.116216e-04
5.011872e+01 6.532153e-04
5.352682e+01 8.545036e-04
5.716667e+01 1.021879e-03
6.105402e+01 1.080642e-03
6.520572e+01 1.090091e-03
6.963974e+01 1.164218e-03
7.437527e+01 1.329632e-03
7.943282e+01 1.458663e-03
8.483429e+01 1.659333e-03
9.060306e+01 2.090391e-03
9.676411e+01 2.232540e-03
1.033441e+02 2.698766e-03
1.103716e+02 2.964538e-03
1.178769e+02 3.117960e-03
1.258925e+02 3.236839e-03
1.344533e+02 3.456947e-03
1.435962e+02 4.138646e-03
1.533608e+02 4.472207e-03
1.637894e+02 4.894836e-03
1.749271e+02 5.378162e-03
1.868222e+02 5.743880e-03
1.995262e+02 6.949862e-03
2.130941e+02 7.423526e-03
2.275846e+02 8.101342e-03
2.430604e+02 8.799087e-03
2.595887e+02 9.376054e-03
2.772408e+02 9.811961e-03
2.960933e+02 1.047924e-02
3.162278e+02 1.162116e-02
3.377314e+02 1.265106e-02
3.606973e+02 1.357000e-02
3.852248e+02 1.473599e-02
4.114203e+02 1.573801e-02
4.393971e+02 1.593741e-02
4.692762e+02 1.672050e-02
5.011872e+02 1.758428e-02
5.352682e+02 1.812022e-02
5.716667e+02 1.935245e-02
6.105402e+02 1.969139e-02
6.520572e+02 2.085225e-02
6.963974e+02 2.138390e-02
7.437527e+02 2.146480e-02
7.943282e+02 2.292443e-02
8.483429e+02 2.183247e-02
9.060306e+02 2.317387e-02
9.676411e+02 2.321517e-02
1.033441e+03 2.321089e-02
1.103716e+03 2.459593e-02
1.178769e+03 2.251786e-02
1.258925e+03 2.404899e-02
1.344533e+03 2.326724e-02
1.435962e+03 2.319028e-02
1.533608e+03 2.404237e-02
1.637894e+03 2.146721e-02
1.749271e+03 2.292685e-02
1.868222e+03 2.146233e-02
1.995262e+03 2.159026e-02
2.130941e+03 2.182585e-02
2.275846e+03 1.951581e-02
2.430604e+03 2.084275e-02
2.595887e+03 1.675290e-02
2.772408e+03 1.648288e-02
2.960933e+03 1.558871e-02
3.162278e+03 1.280993e-02
3.377314e+03 1.368099e-02
3.606973e+03 1.130529e-02
3.852248e+03 1.170241e-02
4.114203e+03 1.102035e-02
4.393971e+03 9.918589e-03
4.692762e+03 1.058623e-02
5.011872e+03 8.173535e-03
5.352682e+03 8.729306e-03
5.716667e+03 7.616830e-03
6.105402e+03 6.706197e-03
6.520572e+03 6.952649e-03
6.963974e+03 5.530255e-03
7.437527e+03 5.906305e-03
7.943282e+03 4.938561e-03
8.483429e+03 4.521580e-03
9.060306e+03 4.571254e-03
9.676411e+03 3.835566e-03
1.033441e+04 4.096359e-03
1.103716e+04 3.114947e-03
1.178769e+04 2.899884e-03
1.258925e+04 2.872137e-03
1.344533e+04 2.533390e-03
1.435962e+04 2.705690e-03
1.533608e+04 1.946809e-03
1.637894e+04 1.911917e-03
1.749271e+04 1.787951e-03
1.868222e+04 1.521722e-03
1.995262e+04 1.625197e-03
2.130941e+04 1.061368e-03
2.275846e+04 1.099789e-03
2.430604e+04 9.829718e-04
2.595887e+04 8.549405e-04
2.772408e+04 8.980416e-04
2.960933e+04 6.877291e-04
3.162278e+04 7.344931e-04
3.377314e+04 6.402030e-04
3.606973e+04 5.861453e-04
3.852248e+04 5.833211e-04
4.114203e+04 3.815537e-04
4.393971e+04 4.075014e-04
4.692762e+04 1.255668e-04
