# E_MeV_per_n    Probability
1.033441e+00 1.559223e-04
1.103716e+00 5.126920e-05
1.178769e+00 5.475516e-05
1.258925e+00 2.924840e-05
1.344533e+00 1.535280e-05
1.435962e+00 1.406246e-05
1.533608e+00 5.692134e-06
1.637894e+00 6.079259e-06
1.749271e+00 8.697324e-06
1.868222e+00 1.002521e-05
1.995262e+00 3.296556e-05
2.130941e+00 8.740999e-05
2.275846e+00 9.335407e-05
2.430604e+00 1.795276e-05
2.595887e+00 4.969923e-06
2.772408e+00 3.603405e-06
2.960933e+00 1.273736e-06
3.162278e+00 1.360347e-06
3.377314e+00 2.817743e-05
3.606973e+00 3.135235e-05
3.852248e+00 2.074610e-05
4.114203e+00 9.334527e-06
4.393971e+00 1.012746e-05
4.692762e+00 1.353278e-05
5.011872e+00 1.445308e-05
5.352682e+00 1.707989e-05
5.716667e+00 1.934170e-05
6.105402e+00 2.016822e-05
6.520572e+00 1.882975e-05
6.963974e+00 2.011019e-05
7.437527e+00 3.498285e-05
7.943282e+00 4.313778e-05
8.483429e+00 4.472148e-05
9.060306e+00 4.373896e-05
9.676411e+00 4.671326e-05
1.033441e+01 5.625936e-05
1.103716e+01 6.165370e-05
1.178769e+01 6.613785e-05
1.258925e+01 7.117688e-05
1.344533e+01 7.601698e-05
1.435962e+01 9.918275e-05
1.533608e+01 1.078107e-04
1.637894e+01 1.205880e-04
1.749271e+01 1.354426e-04
1.868222e+01 1.452084e-04
1.995262e+01 2.235793e-04
2.130941e+01 2.387834e-04
2.275846e+01 2.549963e-04
2.430604e+01 2.723139e-04
2.595887e+01 2.887770e-04
2.772408e+01 2.909729e-04
2.960933e+01 3.107610e-04
3.162278e+01 3.580064e-04
3.377314e+01 3.963244e-04
3.606973e+01 4.376412e-04
3.852248e+01 5.235897e-04
4.114203e+01 5.591927e-04
4.393971e+01 6.954546e-04
4.692762e+01 7.749403e-04
5.011872e+01 8.723970e-04
5.352682e+01 1.034982e-03
5.716667e+01 1.105364e-03
6.105402e+01 1.288444e-03
6.520572e+01 1.394285e-03
6.963974e+01 1.554588e-03
7.437527e+01 1.757810e-03
7.943282e+01 1.877343e-03
8.483429e+01 2.399677e-03
9.060306e+01 2.579899e-03
9.676411e+01 2.838576e-03
1.033441e+02 3.114212e-03
1.103716e+02 3.355332e-03
1.178769e+02 4.056160e-03
1.258925e+02 4.331965e-03
1.344533e+02 4.913890e-03
1.435962e+02 5.437624e-03
1.533608e+02 5.821848e-03
1.637894e+02 6.296299e-03
1.749271e+02 6.724410e-03
1.868222e+02 7.653611e-03
1.995262e+02 8.372513e-03
2.130941e+02 9.076817e-03
2.275846e+02 1.008911e-02
2.430604e+02 1.077510e-02
2.595887e+02 1.173874e-02
2.772408e+02 1.259245e-02
2.960933e+02 1.354739e-02
3.162278e+02 1.464869e-02
3.377314e+02 1.564478e-02
3.606973e+02 1.619413e-02
3.852248e+02 1.724367e-02
4.114203e+02 1.798514e-02
4.393971e+02 1.868865e-02
4.692762e+02 1.994722e-02
5.011872e+02 2.025044e-02
5.352682e+02 2.162740e-02
5.716667e+02 2.160058e-02
6.105402e+02 2.186310e-02
6.520572e+02 2.312155e-02
6.963974e+02 2.282553e-02
7.437527e+02 2.437764e-02
7.943282e+02 2.403580e-02
8.483429e+02 2.461676e-02
9.060306e+02 2.543729e-02
9.676411e+02 2.389827e-02
1.033441e+03 2.552319e-02
1.103716e+03 2.409547e-02
1.178769e+03 2.471643e-02
1.258925e+03 2.487778e-02
1.344533e+03 2.312047e-02
1.435962e+03 2.469294e-02
1.533608e+03 2.167057e-02
1.637894e+03 2.237329e-02
1.749271e+03 2.178469e-02
1.868222e+03 2.016926e-02
1.995262e+03 2.154074e-02
2.130941e+03 1.823518e-02
2.275846e+03 1.928773e-02
2.430604e+03 1.699857e-02
2.595887e+03 1.462978e-02
2.772408e+03 1.522297e-02
2.960933e+03 1.015844e-02
3.162278e+03 1.084919e-02
3.377314e+03 9.428399e-03
3.606973e+03 8.666539e-03
3.852248e+03 8.790629e-03
4.114203e+03 6.938215e-03
4.393971e+03 7.410051e-03
4.692762e+03 6.223910e-03
5.011872e+03 5.948421e-03
5.352682e+03 5.856664e-03
5.716667e+03 4.828086e-03
6.105402e+03 5.156387e-03
6.520572e+03 3.963423e-03
6.963974e+03 3.869857e-03
7.437527e+03 3.611416e-03
7.943282e+03 2.918181e-03
8.483429e+03 3.116620e-03
9.060306e+03 2.266920e-03
9.676411e+03 2.319069e-03
1.033441e+04 2.078960e-03
1.103716e+04 1.747566e-03
1.178769e+04 1.859525e-03
1.258925e+04 1.528508e-03
1.344533e+04 1.632448e-03
1.435962e+04 1.347139e-03
1.533608e+04 1.123959e-03
1.637894e+04 1.149718e-03
1.749271e+04 8.272186e-04
1.868222e+04 8.834699e-04
1.995262e+04 7.553930e-04
2.130941e+04 7.091649e-04
2.275846e+04 6.835165e-04
2.430604e+04 4.528154e-04
2.595887e+04 4.836113e-04
2.772408e+04 4.094731e-04
2.960933e+04 4.035638e-04
3.162278e+04 3.741833e-04
3.377314e+04 2.726979e-04
3.606973e+04 2.912420e-04
3.852248e+04 1.991936e-04
4.114203e+04 1.949298e-04
4.393971e+04 1.722598e-04
4.692762e+04 1.319922e-04
5.011872e+04 1.409684e-04
5.352682e+04 1.078614e-04
5.716667e+04 1.136832e-04
6.105402e+04 1.105903e-04
6.520572e+04 1.076617e-04
6.963974e+04 1.104972e-04
7.437527e+04 5.363981e-05
7.943282e+04 5.728738e-05
8.483429e+04 2.293694e-05
