# E_MeV_per_n    Probability
1.868222e+00 5.597056e-06
1.995262e+00 8.245813e-06
2.130941e+00 6.384973e-06
2.595887e+00 6.974374e-07
2.772408e+00 9.044986e-07
2.960933e+00 4.629547e-06
3.162278e+00 1.142363e-05
3.377314e+00 1.220042e-05
3.606973e+00 1.023798e-06
4.114203e+00 5.518108e-06
4.393971e+00 1.234541e-05
4.692762e+00 1.307190e-05
5.011872e+00 8.047033e-06
5.352682e+00 8.594202e-06
5.716667e+00 2.365833e-05
6.105402e+00 3.657716e-05
6.520572e+00 3.518888e-05
6.963974e+00 8.122655e-06
7.437527e+00 8.674984e-06
7.943282e+00 4.381698e-06
8.483429e+00 2.192817e-06
9.060306e+00 4.034582e-06
9.676411e+00 1.050983e-05
1.033441e+01 1.122443e-05
1.103716e+01 3.520574e-05
1.178769e+01 4.475698e-05
1.258925e+01 6.885758e-05
1.344533e+01 1.197027e-04
1.435962e+01 1.278439e-04
1.533608e+01 8.031656e-05
1.637894e+01 7.714191e-05
1.749271e+01 8.948629e-05
1.868222e+01 1.056724e-04
1.995262e+01 1.128579e-04
2.130941e+01 2.983016e-04
2.275846e+01 3.240892e-04
2.430604e+01 2.925272e-04
2.595887e+01 2.615152e-04
2.772408e+01 2.793862e-04
2.960933e+01 2.995920e-04
3.162278e+01 3.199636e-04
3.377314e+01 3.814436e-04
3.606973e+01 4.323890e-04
3.852248e+01 4.560419e-04
4.114203e+01 4.583667e-04
4.393971e+01 4.895381e-04
4.692762e+01 5.629600e-04
5.011872e+01 6.172309e-04
5.352682e+01 7.510466e-04
5.716667e+01 1.056242e-03
6.105402e+01 1.128064e-03
6.520572e+01 1.183746e-03
6.963974e+01 1.259540e-03
7.437527e+01 1.469726e-03
7.943282e+01 1.786665e-03
8.483429e+01 1.908160e-03
9.060306e+01 1.995773e-03
9.676411e+01 2.127827e-03
1.033441e+02 2.431620e-03
1.103716e+02 2.780470e-03
1.178769e+02 2.985310e-03
1.258925e+02 3.886705e-03
1.344533e+02 4.151005e-03
1.435962e+02 4.530672e-03
1.533608e+02 4.913673e-03
1.637894e+02 5.322606e-03
1.749271e+02 6.234500e-03
1.868222e+02 6.658449e-03
1.995262e+02 7.549123e-03
2.130941e+02 8.282015e-03
2.275846e+02 8.787181e-03
2.430604e+02 9.176303e-03
2.595887e+02 9.800381e-03
2.772408e+02 1.106327e-02
2.960933e+02 1.199594e-02
3.162278e+02 1.259150e-02
3.377314e+02 1.297276e-02
3.606973e+02 1.385494e-02
3.852248e+02 1.545926e-02
4.114203e+02 1.660907e-02
4.393971e+02 1.752655e-02
4.692762e+02 1.842086e-02
5.011872e+02 1.967359e-02
5.352682e+02 1.921164e-02
5.716667e+02 2.046921e-02
6.105402e+02 2.090556e-02
6.520572e+02 2.143221e-02
6.963974e+02 2.276361e-02
7.437527e+02 2.269912e-02
7.943282e+02 2.424269e-02
8.483429e+02 2.413452e-02
9.060306e+02 2.468603e-02
9.676411e+02 2.572263e-02
1.033441e+03 2.434500e-02
1.103716e+03 2.600082e-02
1.178769e+03 2.533520e-02
1.258925e+03 2.610535e-02
1.344533e+03 2.637452e-02
1.435962e+03 2.407373e-02
1.533608e+03 2.571045e-02
1.637894e+03 2.312942e-02
1.749271e+03 2.375708e-02
1.868222e+03 2.357007e-02
1.995262e+03 2.207842e-02
2.130941e+03 2.357982e-02
2.275846e+03 1.956202e-02
2.430604e+03 2.042765e-02
2.595887e+03 1.713546e-02
2.772408e+03 1.297753e-02
2.960933e+03 1.372754e-02
3.162278e+03 9.590779e-03
3.377314e+03 1.024294e-02
3.606973e+03 9.256742e-03
3.852248e+03 8.608645e-03
4.114203e+03 8.908253e-03
4.393971e+03 7.477407e-03
4.692762e+03 7.985833e-03
5.011872e+03 6.824390e-03
5.352682e+03 6.447407e-03
5.716667e+03 6.316724e-03
6.105402e+03 4.743246e-03
6.520572e+03 5.065799e-03
6.963974e+03 4.118295e-03
7.437527e+03 4.015553e-03
7.943282e+03 3.847108e-03
8.483429e+03 3.171109e-03
9.060306e+03 3.386743e-03
9.676411e+03 2.649022e-03
1.033441e+04 2.689538e-03
1.103716e+04 2.460372e-03
1.178769e+04 2.057792e-03
1.258925e+04 2.197714e-03
1.344533e+04 1.528003e-03
1.435962e+04 1.612774e-03
1.533608e+04 1.583117e-03
1.637894e+04 1.562114e-03
1.749271e+04 1.597060e-03
1.868222e+04 8.375672e-04
1.995262e+04 8.945206e-04
2.130941e+04 6.682825e-04
2.275846e+04 5.382991e-04
2.430604e+04 5.724568e-04
2.595887e+04 5.997744e-04
2.772408e+04 6.405553e-04
2.960933e+04 5.154975e-04
3.162278e+04 4.856922e-04
3.377314e+04 4.629258e-04
3.606973e+04 3.453292e-04
3.852248e+04 3.688115e-04
4.114203e+04 6.549722e-05
