# E_MeV_per_n    Probability
1.033441e+00 8.861235e-07
1.178769e+00 8.832666e-07
1.258925e+00 2.053754e-06
1.344533e+00 2.190378e-06
1.637894e+00 1.780759e-06
1.749271e+00 3.398339e-06
1.868222e+00 3.318736e-06
1.995262e+00 7.074946e-07
2.130941e+00 7.556064e-07
2.275846e+00 1.184749e-06
2.430604e+00 1.473791e-06
2.595887e+00 1.691699e-06
2.772408e+00 2.287099e-06
2.960933e+00 2.442636e-06
3.162278e+00 1.716496e-06
3.377314e+00 1.529494e-06
3.606973e+00 3.932925e-06
3.852248e+00 9.683123e-06
4.114203e+00 1.034156e-05
4.393971e+00 6.484581e-06
4.692762e+00 6.110558e-06
5.011872e+00 7.097185e-06
5.352682e+00 8.455066e-06
5.716667e+00 9.030034e-06
6.105402e+00 1.923835e-05
6.520572e+00 2.103660e-05
6.963974e+00 2.560911e-05
7.437527e+00 3.055779e-05
7.943282e+00 3.237571e-05
8.483429e+00 2.979863e-05
9.060306e+00 3.182493e-05
9.676411e+00 5.626742e-05
1.033441e+01 7.522363e-05
1.103716e+01 8.031243e-05
1.178769e+01 8.561635e-05
1.258925e+01 9.143795e-05
1.344533e+01 6.881713e-05
1.435962e+01 6.095366e-05
1.533608e+01 7.146535e-05
1.637894e+01 9.566023e-05
1.749271e+01 1.021646e-04
1.868222e+01 1.133245e-04
1.995262e+01 1.220909e-04
2.130941e+01 1.365858e-04
2.275846e+01 1.575378e-04
2.430604e+01 1.682493e-04
2.595887e+01 2.109044e-04
2.772408e+01 2.286509e-04
2.960933e+01 2.853085e-04
3.162278e+01 3.556689e-04
3.377314e+01 3.795927e-04
3.606973e+01 3.496131e-04
3.852248e+01 3.733868e-04
4.114203e+01 4.867715e-04
4.393971e+01 5.927907e-04
4.692762e+01 6.306704e-04
5.011872e+01 6.522125e-04
5.352682e+01 6.965606e-04
5.716667e+01 9.255676e-04
6.105402e+01 1.087224e-03
6.520572e+01 1.162743e-03
6.963974e+01 1.248144e-03
7.437527e+01 1.333016e-03
7.943282e+01 1.497458e-03
8.483429e+01 1.623941e-03
9.060306e+01 1.829071e-03
9.676411e+01 2.175580e-03
1.033441e+02 2.323505e-03
1.103716e+02 2.618756e-03
1.178769e+02 2.820659e-03
1.258925e+02 3.186731e-03
1.344533e+02 3.666718e-03
1.435962e+02 3.916098e-03
1.533608e+02 4.480707e-03
1.637894e+02 4.799502e-03
1.749271e+02 5.483525e-03
1.868222e+02 6.216484e-03
1.995262e+02 6.657376e-03
2.130941e+02 7.422542e-03
2.275846e+02 7.927292e-03
2.430604e+02 8.516502e-03
2.595887e+02 9.129314e-03
2.772408e+02 9.821307e-03
2.960933e+02 1.088445e-02
3.162278e+02 1.162456e-02
3.377314e+02 1.254110e-02
3.606973e+02 1.344786e-02
3.852248e+02 1.420625e-02
4.114203e+02 1.470699e-02
4.393971e+02 1.570714e-02
4.692762e+02 1.635278e-02
5.011872e+02 1.736088e-02
5.352682e+02 1.820196e-02
5.716667e+02 1.881009e-02
6.105402e+02 2.008914e-02
6.520572e+02 1.929012e-02
6.963974e+02 2.037504e-02
7.437527e+02 2.084763e-02
7.943282e+02 2.114935e-02
8.483429e+02 2.256584e-02
9.060306e+02 2.141939e-02
9.676411e+02 2.287593e-02
1.033441e+03 2.271600e-02
1.103716e+03 2.285951e-02
1.178769e+03 2.393610e-02
1.258925e+03 2.151260e-02
1.344533e+03 2.297548e-02
1.435962e+03 2.196166e-02
1.533608e+03 2.207598e-02
1.637894e+03 2.263813e-02
1.749271e+03 2.050316e-02
1.868222e+03 2.189739e-02
1.995262e+03 1.987772e-02
2.130941e+03 2.007927e-02
2.275846e+03 2.012249e-02
2.430604e+03 1.843963e-02
2.595887e+03 1.969370e-02
2.772408e+03 1.562226e-02
2.960933e+03 1.577085e-02
3.162278e+03 1.494622e-02
3.377314e+03 1.313762e-02
3.606973e+03 1.403101e-02
3.852248e+03 1.150142e-02
4.114203e+03 1.213296e-02
4.393971e+03 1.097139e-02
4.692762e+03 9.745081e-03
5.011872e+03 1.024755e-02
5.352682e+03 8.358797e-03
5.716667e+03 8.927218e-03
6.105402e+03 7.852381e-03
6.520572e+03 7.276926e-03
6.963974e+03 7.400139e-03
7.437527e+03 5.895183e-03
7.943282e+03 6.296062e-03
8.483429e+03 5.136572e-03
9.060306e+03 4.818120e-03
9.676411e+03 4.708186e-03
1.033441e+04 3.747151e-03
1.103716e+04 4.002012e-03
1.178769e+04 3.179014e-03
1.258925e+04 3.131597e-03
1.344533e+04 2.946040e-03
1.435962e+04 2.418175e-03
1.533608e+04 2.582582e-03
1.637894e+04 2.029116e-03
1.749271e+04 2.093868e-03
1.868222e+04 1.921139e-03
1.995262e+04 1.671934e-03
2.130941e+04 1.777997e-03
2.275846e+04 1.236575e-03
2.430604e+04 1.320653e-03
2.595887e+04 1.123785e-03
2.772408e+04 9.692462e-04
2.960933e+04 1.001671e-03
3.162278e+04 7.956719e-04
3.377314e+04 8.497765e-04
3.606973e+04 6.610271e-04
3.852248e+04 5.760701e-04
4.114203e+04 5.748491e-04
4.393971e+04 4.592000e-04
4.692762e+04 4.904233e-04
5.011872e+04 3.920197e-04
5.352682e+04 3.763024e-04
5.716667e+04 2.733210e-04
