# E_MeV_per_n    Probability
1.258925e+00 1.186803e-05
1.344533e+00 1.844357e-05
1.435962e+00 1.504637e-05
2.430604e+00 2.410587e-05
2.595887e+00 2.911620e-05
2.772408e+00 1.744295e-05
3.852248e+00 8.850370e-06
4.114203e+00 1.751989e-05
4.393971e+00 1.713986e-05
5.352682e+00 1.036237e-05
5.716667e+00 1.731114e-05
6.105402e+00 1.622344e-05
6.520572e+00 6.794865e-06
6.963974e+00 7.256921e-06
7.437527e+00 3.134972e-06
7.943282e+00 1.602159e-06
8.483429e+00 5.095957e-06
9.060306e+00 1.434112e-05
9.676411e+00 1.531633e-05
1.033441e+01 3.154898e-05
1.103716e+01 3.685615e-05
1.178769e+01 5.030054e-05
1.258925e+01 7.196761e-05
1.344533e+01 7.686148e-05
1.435962e+01 6.178426e-05
1.533608e+01 6.447139e-05
1.637894e+01 2.037560e-04
1.749271e+01 3.669011e-04
1.868222e+01 3.862138e-04
1.995262e+01 2.420856e-04
2.130941e+01 2.585482e-04
2.275846e+01 1.669213e-04
2.430604e+01 9.762676e-05
2.595887e+01 1.130994e-04
2.772408e+01 1.800899e-04
2.960933e+01 1.923371e-04
3.162278e+01 3.846849e-04
3.377314e+01 4.965930e-04
3.606973e+01 4.651110e-04
3.852248e+01 2.756749e-04
4.114203e+01 2.944202e-04
4.393971e+01 5.168174e-04
4.692762e+01 6.095956e-04
5.011872e+01 6.874298e-04
5.352682e+01 8.091047e-04
5.716667e+01 8.641261e-04
6.105402e+01 9.852507e-04
6.520572e+01 1.060683e-03
6.963974e+01 1.026974e-03
7.437527e+01 9.544244e-04
7.943282e+01 1.019326e-03
8.483429e+01 2.022315e-03
9.060306e+01 2.174893e-03
9.676411e+01 1.902989e-03
1.033441e+02 1.655016e-03
1.103716e+02 1.837241e-03
1.178769e+02 2.737470e-03
1.258925e+02 2.923608e-03
1.344533e+02 3.348749e-03
1.435962e+02 3.710857e-03
1.533608e+02 4.152821e-03
1.637894e+02 5.297017e-03
1.749271e+02 5.657183e-03
1.868222e+02 6.375059e-03
1.995262e+02 6.932371e-03
2.130941e+02 7.659939e-03
2.275846e+02 8.842798e-03
2.430604e+02 9.444045e-03
2.595887e+02 1.023675e-02
2.772408e+02 1.096331e-02
2.960933e+02 1.200071e-02
3.162278e+02 1.329645e-02
3.377314e+02 1.420059e-02
3.606973e+02 1.308606e-02
3.852248e+02 1.382941e-02
4.114203e+02 1.496085e-02
4.393971e+02 1.618681e-02
4.692762e+02 1.726444e-02
5.011872e+02 1.781204e-02
5.352682e+02 1.902319e-02
5.716667e+02 1.962882e-02
6.105402e+02 2.046272e-02
6.520572e+02 2.157656e-02
6.963974e+02 2.123427e-02
7.437527e+02 2.267817e-02
7.943282e+02 2.220764e-02
8.483429e+02 2.277047e-02
9.060306e+02 2.429192e-02
9.676411e+02 2.585430e-02
1.033441e+03 2.761222e-02
1.103716e+03 2.498608e-02
1.178769e+03 2.542838e-02
1.258925e+03 2.564598e-02
1.344533e+03 2.432480e-02
1.435962e+03 2.597917e-02
1.533608e+03 2.257490e-02
1.637894e+03 2.343474e-02
1.749271e+03 2.305918e-02
1.868222e+03 2.201555e-02
1.995262e+03 2.351258e-02
2.130941e+03 1.866558e-02
2.275846e+03 1.985471e-02
2.430604e+03 1.769482e-02
2.595887e+03 1.578691e-02
2.772408e+03 1.643543e-02
2.960933e+03 1.302767e-02
3.162278e+03 1.391352e-02
3.377314e+03 1.160022e-02
3.606973e+03 1.048313e-02
3.852248e+03 1.102416e-02
4.114203e+03 1.101080e-02
4.393971e+03 1.175959e-02
4.692762e+03 8.521939e-03
5.011872e+03 7.627878e-03
5.352682e+03 7.579344e-03
5.716667e+03 6.653629e-03
6.105402e+03 7.106064e-03
6.520572e+03 5.186099e-03
6.963974e+03 5.063379e-03
7.437527e+03 4.933611e-03
7.943282e+03 4.501163e-03
8.483429e+03 4.807247e-03
9.060306e+03 3.889853e-03
9.676411e+03 4.071826e-03
1.033441e+04 3.687347e-03
1.103716e+04 3.226338e-03
1.178769e+04 3.395406e-03
1.258925e+04 2.379163e-03
1.344533e+04 2.540949e-03
1.435962e+04 1.934391e-03
1.533608e+04 1.506668e-03
1.637894e+04 1.536737e-03
1.749271e+04 1.182954e-03
1.868222e+04 1.263396e-03
1.995262e+04 1.369624e-03
2.130941e+04 1.472173e-03
2.275846e+04 1.184305e-03
