# E_MeV_per_n    Probability
5.011872e+00 1.779773e-05
5.352682e+00 2.936509e-05
5.716667e+00 2.524618e-05
2.960933e+01 2.392884e-05
3.162278e+01 3.657952e-05
3.377314e+01 2.938243e-05
4.114203e+01 5.560675e-05
4.393971e+01 7.447867e-05
4.692762e+01 2.043877e-04
5.011872e+01 4.663385e-04
5.352682e+01 4.980479e-04
5.716667e+01 5.559523e-05
6.520572e+01 7.568112e-05
6.963974e+01 1.793581e-04
7.437527e+01 1.915542e-04
7.943282e+01 5.134578e-04
8.483429e+01 5.507220e-04
9.060306e+01 3.786720e-04
9.676411e+01 2.221150e-04
1.033441e+02 2.216582e-04
1.103716e+02 7.997521e-05
1.178769e+02 8.541297e-05
1.258925e+02 6.992812e-04
1.344533e+02 1.095375e-03
1.435962e+02 1.092182e-03
1.533608e+02 8.315274e-04
1.637894e+02 8.880800e-04
1.749271e+02 1.248306e-03
1.868222e+02 1.440045e-03
1.995262e+02 1.224151e-03
2.130941e+02 5.275624e-04
2.275846e+02 5.634378e-04
2.430604e+02 3.634900e-03
2.595887e+02 4.461812e-03
2.772408e+02 4.007901e-03
2.960933e+02 3.077136e-03
3.162278e+02 3.286374e-03
3.377314e+02 5.844054e-03
3.606973e+02 6.383843e-03
3.852248e+02 6.074495e-03
4.114203e+02 5.701938e-03
4.393971e+02 6.310542e-03
4.692762e+02 1.162793e-02
5.011872e+02 1.241869e-02
5.352682e+02 9.910953e-03
5.716667e+02 8.224847e-03
6.105402e+02 1.025950e-02
6.520572e+02 1.995195e-02
6.963974e+02 2.130870e-02
7.437527e+02 1.982945e-02
7.943282e+02 1.985078e-02
8.483429e+02 2.031134e-02
9.060306e+02 1.886471e-02
9.676411e+02 2.014753e-02
1.033441e+03 2.517522e-02
1.103716e+03 2.785929e-02
1.178769e+03 3.764201e-02
1.258925e+03 5.563516e-02
1.344533e+03 5.941841e-02
1.435962e+03 3.156275e-02
1.533608e+03 2.987604e-02
1.637894e+03 3.124889e-02
1.749271e+03 3.252764e-02
1.868222e+03 3.473954e-02
1.995262e+03 2.705452e-02
2.130941e+03 2.885451e-02
2.275846e+03 2.595231e-02
2.430604e+03 2.354287e-02
2.595887e+03 2.446437e-02
2.772408e+03 1.955218e-02
2.960933e+03 2.088186e-02
3.162278e+03 1.650218e-02
3.377314e+03 1.435013e-02
3.606973e+03 1.444558e-02
3.852248e+03 1.171590e-02
4.114203e+03 1.251256e-02
4.393971e+03 9.983753e-03
4.692762e+03 9.480048e-03
5.011872e+03 9.878735e-03
5.352682e+03 9.949275e-03
5.716667e+03 1.062585e-02
6.105402e+03 9.057003e-03
6.520572e+03 9.246505e-03
6.963974e+03 8.614400e-03
7.437527e+03 7.225589e-03
7.943282e+03 7.716937e-03
8.483429e+03 5.850814e-03
9.060306e+03 6.112446e-03
9.676411e+03 5.476181e-03
1.033441e+04 4.752322e-03
1.103716e+04 5.020933e-03
1.178769e+04 4.244872e-03
1.258925e+04 4.533508e-03
1.344533e+04 4.132410e-03
1.435962e+04 3.921188e-03
1.533608e+04 3.548621e-03
